text,label,label_text,word_count
Can you explain why my payment is still pending?,48,pending_transfer,9
"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",28,direct_debit_payment_not_recognised,35
I want to add funds to my account. What payment methods are accepted?,54,supported_cards_and_currencies,13
Can you accept my other card from the U.S.?  It is the only other one I have.,54,supported_cards_and_currencies,17
What is the process for setting up and account for my child?,1,age_limit,12
Will I be charged any fee for receiving money?,56,top_up_by_bank_transfer_charge,9
"In the exchange and holding, what fiat is allowed?",36,fiat_currency_support,9
I requested a refund from a merchant but don't see the money in my account.  Are you able to check with the merchant or process the refund manually?,51,Refund_not_showing_up,28
Why was my payment declined? I keep trying my card but it's not working.,25,declined_card_payment,14
I swear that there are 2 payments on the app that I didn't make.  Could my card me stolen?  Please advise what I should do.,16,card_payment_not_recognised,25
How can I find out why my transfer didn't go through?,35,failed_transfer,11
"Just received my replacement card, what steps do i need to take to activate it?",0,activate_my_card,15
"I was blocked by using the wrong pin too many times, can you help me?",49,pin_blocked,15
"I would like to give another card to my daughter, how can I proceed?",39,getting_spare_card,14
I put money in my account a week ago but its still not there?? What happened to my money?,6,balance_not_updated_after_cheque_or_cash_deposit,19
Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,34,extra_charge_on_statement,21
There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on,14,card_not_working,38
Can i add a new currency to my account?,33,exchange_via_app,9
I need a disposable virtual card.,37,get_disposable_virtual_card,6
Top up did not work on the app.,59,top_up_failed,8
Why did you charge me extra?,34,extra_charge_on_statement,6
Please tell me how I can get a virtual card.,40,getting_virtual_card,10
I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,71,verify_top_up,8
You have declined my  payment.,25,declined_card_payment,5
I am not happy with your company. Please delete my account asap.,55,terminate_account,12
"My top-up was supposed to be done, but now the money is gone! Is there a glitch in your system?",61,top_up_reverted,20
"Hurry and refund me, I am waiting",51,Refund_not_showing_up,7
"I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It should not have been done so.",48,pending_transfer,28
Can you tell me why my transfer is failing and help resolve?,35,failed_transfer,12
What is going on with it saying my card payment was declined?,25,declined_card_payment,12
Why would a transfer to an account not be allowed?,7,beneficiary_not_allowed,10
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,64,transfer_fee_charged,42
Can you please explain the topping up transfer process?,65,transfer_into_account,9
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,16,card_payment_not_recognised,27
I want to transfer some money from my other bank account into this one.,65,transfer_into_account,14
When will my cheque process?,6,balance_not_updated_after_cheque_or_cash_deposit,5
How long should it take for a transfer to go through? I have been waiting a while.,66,transfer_not_received_by_recipient,17
Where can I find the verification code for a top-up?,71,verify_top_up,10
My card is about to expire. Do I have to go to a branch to order a new card?,9,card_about_to_expire,19
do i need to wait for my card before i get pin,38,get_physical_card,12
Can you tell me about the exchange fee?,31,exchange_charge,8
Why is there an extra fee charged?,34,extra_charge_on_statement,7
Are the funds I requested from a merchant a few days ago in my account? I do not see them.,51,Refund_not_showing_up,20
What is the disposable card for?,37,get_disposable_virtual_card,6
"Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.",51,Refund_not_showing_up,32
What's the fee for exchange of foreign currencies?,31,exchange_charge,8
How can I tell what foreign exchange rate I will get?,32,exchange_rate,11
I need to verify the source of funds.,70,verify_source_of_funds,8
My contactless is non-functional.,23,contactless_not_working,4
Is there a charge for topping up by card?,57,top_up_by_card_charge,9
Why is my purchase showing as pending?,45,pending_card_payment,7
I am having problems with my contactless.,23,contactless_not_working,7
Can I make an account for my daughter?,1,age_limit,8
Can you tell me why my card is not working? I keep trying to use it but it keeps rejecting my payment. I am being careful and entering the info correctly but it still happens.,25,declined_card_payment,35
How fast are transfers from Europe?,67,transfer_timing,6
Why is the payment showing as pending from things I bought this morning?,45,pending_card_payment,13
Can i have the item refunded?,52,request_refund,6
Which establishments will accept my card?,10,card_acceptance,6
"I want to reset my passcode, how can I do that?",44,passcode_forgotten,11
I received an extra charge for using the card. Why?,15,card_payment_fee_charged,10
How can I change my PIN without going to the bank?,21,change_pin,11
Does the exchange rate change?,32,exchange_rate,5
I have a new phone number and need to edit my contact information.,30,edit_personal_details,13
I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?,28,direct_debit_payment_not_recognised,22
My transaction went through but I was charged a fee. Why?,64,transfer_fee_charged,11
I'm not recognizing the card payment.,16,card_payment_not_recognised,6
There is a payment in the app that I did not approve,16,card_payment_not_recognised,12
What is the length of time for money to reach the account?,67,transfer_timing,12
I received the wrong exchange rate for an item i bought.,17,card_payment_wrong_exchange_rate,11
What is the extra fee that showed up on my card?,15,card_payment_fee_charged,11
I couldn't transfer money to a beneficiery,7,beneficiary_not_allowed,7
Can I add money in intervals to my account?  I will be traveling.,4,automatic_top_up,13
Where do I go to see the source of my available money?,70,verify_source_of_funds,12
My transfer is stuck pending? How do we fix it to it goes through?,48,pending_transfer,14
I hate this company! Can you delete my account?,55,terminate_account,9
What do I do if I think someone has used my card?,22,compromised_card,12
Is it possible to refund an item?,52,request_refund,7
I tried to buy something online yesterday and got a message saying declined. I tried again today and got the same message. What's the problem?,27,declined_transfer,25
I need to verify my identity. How do I do that?,69,verify_my_identity,11
I was made to pay a fee for making a transaction with card.,15,card_payment_fee_charged,13
Is there an issue with my card payment as it has not gone through.,25,declined_card_payment,14
My card hasn't arrived.,11,card_arrival,4
"If my card expires next month, will I need to order a new one?",9,card_about_to_expire,14
Why was a payment I made reverted?,53,reverted_card_payment?,7
I tried my PIN too many times,49,pin_blocked,7
"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?",19,cash_withdrawal_charge,36
Will I be able to get both a visa and a mastercard?,73,visa_or_mastercard,12
I refilled my account balance but got an error message.,61,top_up_reverted,10
I couldn't make a transfer because it was declined,27,declined_transfer,9
Why is my cash still pending that I put in ATM?,46,pending_cash_withdrawal,11
What is this witdrawal,20,cash_withdrawal_not_recognised,4
It seems like my card payment didn't work.,25,declined_card_payment,8
What do I have to do to activate my card?,0,activate_my_card,10
I need to find out why my pending payment hasn't gone through.,45,pending_card_payment,12
Can i have a virtual card?,40,getting_virtual_card,6
"My mother deposited a cheque into my account last week, why is it still not showing up?",6,balance_not_updated_after_cheque_or_cash_deposit,17
I need to urgently transfer something from China. How long will it approximately take?,67,transfer_timing,14
Can I use an auto top-up option?,4,automatic_top_up,7
I am not seeing recent cash withdrawal on my account.,46,pending_cash_withdrawal,10
I would like to pay by cheque.,58,top_up_by_cash_or_cheque,7
My account isn't showing the refund,51,Refund_not_showing_up,6
What information do I need to gather in order to activate my card?,0,activate_my_card,13
What is the purpose of requiring my identification?,74,why_verify_identity,8
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,6,balance_not_updated_after_cheque_or_cash_deposit,30
"Visa and MasterCard, can I get them both?",73,visa_or_mastercard,8
The money disappeared when I tried to use my card to top up.,62,topping_up_by_card,13
I still want to use my account but haven't verified is that OK?,74,why_verify_identity,13
How much does a transfer cost?,56,top_up_by_bank_transfer_charge,6
How can I fix my bank transfer to show up on my bank account?,5,balance_not_updated_after_bank_transfer,14
I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,17,card_payment_wrong_exchange_rate,20
Can the card be mailed to Europe?,24,country_support,7
"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?",5,balance_not_updated_after_bank_transfer,18
What's the procedure for canceling a purchase?,52,request_refund,7
I was only given $20 when I tried to get $100,75,wrong_amount_of_cash_received,11
How long will my ATM withdrawal be pending?,46,pending_cash_withdrawal,8
I'm trying to take money from my account but its not letting me. Help!,26,declined_cash_withdrawal,14
Are there any places that won't take my card?,10,card_acceptance,9
I'm travelling abroad but I've run into a situation where I need to change my PIN immediately. Can I do this from here?,21,change_pin,23
Where is my missing cheque I deposited?,6,balance_not_updated_after_cheque_or_cash_deposit,7
Will the system automatically update once there is no more money left?,4,automatic_top_up,12
Where's the button to top up with a cheque?,58,top_up_by_cash_or_cheque,9
My card hasn't arrived yet. What do I do?,11,card_arrival,9
I am unable to use my top-up on the app. Could you explain this to me?,61,top_up_reverted,16
I want to cancel my account.,55,terminate_account,6
Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,26,declined_cash_withdrawal,18
I tried to get cash at some ATM in the city centre earlier but the machine declined my card. I've seen it still shows up as pending in my account. Please cancel it immediately as I definitely have not received that money!,46,pending_cash_withdrawal,42
I could only take the amount of money that was available to me which was less then I expected.,75,wrong_amount_of_cash_received,19
Why am I being charged more on exchange with things I bought abroad?,17,card_payment_wrong_exchange_rate,13
Will you charge me more if I use a European bank card for a top up?,57,top_up_by_card_charge,16
I believe my card has been compromised as there are funds showing that I did not receive.,20,cash_withdrawal_not_recognised,17
Are there any ATM's near me that accept this card?,3,atm_support,10
I think my card is broke?,14,card_not_working,6
I have a friend who needs money as soon as possibly. If I were to transfer it how long will it take to get to her?,66,transfer_not_received_by_recipient,26
I can't get my card out of the ATM,18,card_swallowed,9
Are there still fees for european top-ups?,57,top_up_by_card_charge,7
Do I have a say when it's delivered?,12,card_delivery_estimate,8
"I deposited some money, but the balance has not changed.",6,balance_not_updated_after_cheque_or_cash_deposit,10
When I made a transfer I was charged extra.,64,transfer_fee_charged,9
what happened to the money after i put in the wrong info and it got declined,62,topping_up_by_card,16
I haven't gotten my credit card in the mail.,11,card_arrival,9
Why do I have a charge for an ATM withdrawal? I thought these were free?,19,cash_withdrawal_charge,15
Which currencies can I use to add money?,54,supported_cards_and_currencies,8
why didnt a transfer to my account process,7,beneficiary_not_allowed,8
I would like to know where my source of funds came from.,70,verify_source_of_funds,12
What are your supported countries?,24,country_support,5
Which fiat currencies do you currently support? Will this change in this future?,36,fiat_currency_support,13
What are you exchange rates?,32,exchange_rate,5
Can I choose what card I can use,73,visa_or_mastercard,8
Why is the ATM not allowing me to get cash?,26,declined_cash_withdrawal,10
How do i find my top-up card's verification code?,71,verify_top_up,9
Why am I not able to get cash from the ATM?,26,declined_cash_withdrawal,11
I do not recognise the card payment.,16,card_payment_not_recognised,7
When did you send me my new card?,11,card_arrival,8
"I have done a transfer within the country the day before yesterday, but it's still not there yet. Can you please check what's going on with that, the account number is the right one, I've checked that several times already.",66,transfer_not_received_by_recipient,40
I need mastercard as well as visa,73,visa_or_mastercard,7
I no longer want this can i cancel my purchase?,52,request_refund,10
Am I able to top up with this cheque I received?,58,top_up_by_cash_or_cheque,11
I question today's exchange rate for rubles into pounds. I was hoping for a better return.,17,card_payment_wrong_exchange_rate,16
I need to exchange foreign currency will i be charged?,31,exchange_charge,10
I think I was double charged,63,transaction_charged_twice,6
how come my withdrawal rate is wrong for my cash withdrawal,76,wrong_exchange_rate_for_cash_withdrawal,11
I tried to pay through my account but the payment is not going through. What's going on?,45,pending_card_payment,17
How are the exchange rates determined?,32,exchange_rate,6
How long is US delivery?,12,card_delivery_estimate,5
What happened to my Top-Up? It's not reflected.,47,pending_top_up,8
is there a way to fix my top up,59,top_up_failed,9
"When I bought something abroad, the exchange rate was wrong.",17,card_payment_wrong_exchange_rate,10
How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,76,wrong_exchange_rate_for_cash_withdrawal,33
Can I use my account although my identity verification has yet to pass?,74,why_verify_identity,13
I got an cancellation error when I was topping up.,61,top_up_reverted,10
what are the exchange rates for foreign currency ATMs,76,wrong_exchange_rate_for_cash_withdrawal,9
How do I know where my funds come from?,70,verify_source_of_funds,9
How can I verify the top-up card?,71,verify_top_up,7
I forgot the code I need to get into the app.,44,passcode_forgotten,11
Tell me what ATMs take this card.,3,atm_support,7
Why would my top up be reverted?,61,top_up_reverted,7
Where is the money that I transferred.,5,balance_not_updated_after_bank_transfer,7
The ATM won't give me my card back. I need it back now!,18,card_swallowed,13
"I have an account at another bank, but I want to transfer some of the money to my account here.
.",65,transfer_into_account,21
"There is a pending payment on my account, what does this mean?",45,pending_card_payment,12
Can you tell me what currencies I can use to add money?,54,supported_cards_and_currencies,12
I tried to buy something online yesterday and was told declined. I got the same error today after trying again. What is the problem?,27,declined_transfer,24
"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!",34,extra_charge_on_statement,33
What are then rules on beneficiaries?,7,beneficiary_not_allowed,6
How do I change my pin while traveling?,21,change_pin,8
I don't have my cell phone with me so I cannot access the system to complete the transaction.,42,lost_or_stolen_phone,18
I was overcharged an additional pound.,34,extra_charge_on_statement,6
How long does a payment show as pending before i should worry about it?,45,pending_card_payment,14
What transfer methods do you accept?,65,transfer_into_account,6
Everytime I try to prove my identity it won't let me.,68,unable_to_verify_identity,11
I need to cancel a payment. Something i purchased a while ago still has not arrived and i'm not going to pay them if they won't send me what I purchased.,52,request_refund,31
How can I find a way to transfer money without it being rejected?,27,declined_transfer,13
What is the procedure for activating this card?,0,activate_my_card,8
why don't you accept american express for adding money to my account,54,supported_cards_and_currencies,12
What is the function of the identity check,74,why_verify_identity,8
I have another card from the U.S. Will you be able to accept that one?,54,supported_cards_and_currencies,15
I need to make multiple disposable cards in a day.,29,disposable_card_limits,10
what documents do i need to verify who i am,69,verify_my_identity,10
should i add money via bank transfer instead,57,top_up_by_card_charge,8
Where can I sign up for a virtual card?,40,getting_virtual_card,9
"I asked for a certain amount of money from the ATM, but it gave me a different amount. Less than what I asked for.",75,wrong_amount_of_cash_received,24
Can I top-up my card using a bank transfer.,65,transfer_into_account,9
Are there steps to see where my funds come from?,70,verify_source_of_funds,10
My wallet was taken and I see that someone is using my card!   Please help me!,20,cash_withdrawal_not_recognised,16
"After I make a payment, how long will it be before it transitions from ""pending"" to complete?",45,pending_card_payment,17
They used the wrong rate when I made a purchase with foreign currency.,17,card_payment_wrong_exchange_rate,13
Can someone assist me with explaining how I can unblock my pin?,49,pin_blocked,12
I keep being asked to verify my identity. Is this normal?,74,why_verify_identity,11
I have to make more then a few disposable cards per day.,29,disposable_card_limits,12
Why was my request for cash declined?,26,declined_cash_withdrawal,7
Why is the pending status on my cash withdrawal taking so long?,46,pending_cash_withdrawal,12
Is there any way to see my card in the app?,13,card_linking,11
How can I fill up my gas tank using a check?,58,top_up_by_cash_or_cheque,11
I haven't received the cash from the check I deposited.,6,balance_not_updated_after_cheque_or_cash_deposit,10
How long does it take for a top up to be approved?,47,pending_top_up,12
There was an unexpected fee for my cash withdrawal!,19,cash_withdrawal_charge,9
My account was charged a debit payment I don't recognize.,28,direct_debit_payment_not_recognised,10
I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,26,declined_cash_withdrawal,31
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,20,cash_withdrawal_not_recognised,30
I received the wrong amount of cash.,75,wrong_amount_of_cash_received,7
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",13,card_linking,19
Why has my top up not gone through yet?,47,pending_top_up,9
I keep checking my statements but nothing shows up. I requested a refund a long time ago but seems it's not reaching my account for some reason. Would you please help me get the money back from the seller.,51,Refund_not_showing_up,39
I made a transfer and was charged an extra fee!,64,transfer_fee_charged,10
How can I reset my passcode?,44,passcode_forgotten,6
Is it possible to get a refund?,52,request_refund,7
How do I know where I can use my card?,10,card_acceptance,10
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,45,pending_card_payment,25
I shouldn't be charged any fee for transferring .,64,transfer_fee_charged,9
Recipient has not received the money,66,transfer_not_received_by_recipient,6
How do I see my source of funds?,70,verify_source_of_funds,8
Can you please explain why my transfer failed?,35,failed_transfer,8
i would like to top up with check,58,top_up_by_cash_or_cheque,8
Why is my transfer still pending after all this time?,48,pending_transfer,10
Please update me on whether you have received the funds for the refund of the large purchase I made recently. I have requested this from the merchant days ago but still haven't got anything.,51,Refund_not_showing_up,34
What do I do if I already had a card with you guys?,13,card_linking,13
I have a fee showing from last time I used my card.,15,card_payment_fee_charged,12
How much is it to buy another card? I was hoping to buy another one.,39,getting_spare_card,15
"Apple pay is not accepting my American Express card, can you assist me with this problem?",2,apple_pay_or_google_pay,16
"I went to the store and tried to make a purchase.  The first time, it was declined, but the second one went through.  But my App shows me that I've already been charged once and the second charge is still pending.  Can you make sure that I'm not charged twice?",63,transaction_charged_twice,50
Do you have any age limit?,1,age_limit,6
Are there specific ATM's I can use with this card?,3,atm_support,10
I managed to drunken block my card :(( Help!,49,pin_blocked,9
when should I receive my refund,51,Refund_not_showing_up,6
What's the procedure for getting a card?,43,order_physical_card,7
why was my payment reverted on the app,53,reverted_card_payment?,8
Do I need to set a limit on auto top-up?,4,automatic_top_up,10
I would like it if I could get an item refunded,52,request_refund,11
How much will I be charged for a cross-currency exchange?,31,exchange_charge,10
I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.,64,transfer_fee_charged,31
I forgot my PIN number.,49,pin_blocked,5
Why am I having trouble withdrawing cash?,26,declined_cash_withdrawal,7
My card is not working at stores.,25,declined_card_payment,7
Do I have to manually top up once I'm too low?,4,automatic_top_up,11
What do I do to link my new card?,13,card_linking,9
i would like to dispute a direct debit payment,28,direct_debit_payment_not_recognised,9
Someone mugged my and stole everything.  I can't use the app.  What should I do?,42,lost_or_stolen_phone,15
"A transaction I did to my friend hasn't arrived yet, why?",66,transfer_not_received_by_recipient,11
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,45,pending_card_payment,22
"If I need to cash foreign transfers, how does that work?",32,exchange_rate,11
How do the foreign exchange rates work?,32,exchange_rate,7
"Can I get a physical card for free, or is there a charge?",43,order_physical_card,13
Why can I not transfer money into my account?,65,transfer_into_account,9
How do i access the auto top-up option?,4,automatic_top_up,8
What forms of payment do you accept?,54,supported_cards_and_currencies,7
I transferred some money but it is not here yet,66,transfer_not_received_by_recipient,10
I want to activate my new card.,0,activate_my_card,7
Why have I been charged twice?,63,transaction_charged_twice,6
Why is there a verification to identity,74,why_verify_identity,7
"I want to know which currencies and cards are supported, can you provide a list?",54,supported_cards_and_currencies,15
"I am traveling, what can I do to set up auto top-up?",4,automatic_top_up,12
why am I being charged a fee for transferring money ?,64,transfer_fee_charged,11
"I haven't received my transfer funds yet, where are they?",48,pending_transfer,10
Can cash be used in physical locations to top up?,58,top_up_by_cash_or_cheque,10
I have been double charged,63,transaction_charged_twice,5
I tried to use the ATM today but it would not accept my card.,26,declined_cash_withdrawal,14
I was told I would be getting a refund but I have yet to see it,51,Refund_not_showing_up,16
You shorted me money when I tried to make a withdrawal.,75,wrong_amount_of_cash_received,11
I noticed additional charges when transferring?,64,transfer_fee_charged,6
I am concerned that I am being doubled charged for several items purchased in the past week.  Please review my statement and correct.,63,transaction_charged_twice,23
What do I have to do to get my PIN unblocked?,49,pin_blocked,11
"Someone has stolen my phone, what should I do?",42,lost_or_stolen_phone,9
Will my GPB update my salary,50,receiving_money,6
Is there a charge for top-ups?,57,top_up_by_card_charge,6
Can someone please help assist me by explaining to me why my pass-code is not working?,44,passcode_forgotten,16
Why have I been charged a fee for card payment?,15,card_payment_fee_charged,10
How often can I top up my account?,60,top_up_limits,8
I am being charged a pound out of nowhere. What is this?,34,extra_charge_on_statement,12
"The card I thought I lost was in my jacket pocket this morning, so can I reactivate that?",13,card_linking,18
Which locations can I withdraw money from?,3,atm_support,7
I have two of the same charges on my account!,63,transaction_charged_twice,10
A transfer could not be completed.,35,failed_transfer,6
Why can't I use my beneficiary?,7,beneficiary_not_allowed,6
"My card has been stolen. I reported it with the police, but I need to report it with you as well.",41,lost_or_stolen_card,21
I think I was wrongly charged in a recent transaction when I used my card.,15,card_payment_fee_charged,15
Are cheques accepted for a top up?,58,top_up_by_cash_or_cheque,7
There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on?,16,card_payment_not_recognised,35
I tried transferring to an account but it didn't go through. What happened?,7,beneficiary_not_allowed,13
I received the wrong amount of cash back,75,wrong_amount_of_cash_received,8
I can't see a top-up top-up verification code.,71,verify_top_up,8
I ordered my card but it still isn't here,11,card_arrival,9
Did a WD earlier at an ATM.  The amount showing in the App is more than I got though.,75,wrong_amount_of_cash_received,19
Can you help me retrieve my card?,41,lost_or_stolen_card,7
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,64,transfer_fee_charged,19
Why was I charged a higher exchange rate when I bought something abroad?,17,card_payment_wrong_exchange_rate,13
i withdrew cash and dont see it reflected on the balance,46,pending_cash_withdrawal,11
How do I get a new card when my old one expires?,9,card_about_to_expire,12
What are the steps for the identity checks?,69,verify_my_identity,8
Please help me with the activation of the new card.,0,activate_my_card,10
Does it cost anything to do currency exchanges?,31,exchange_charge,8
How can I receive my salary with a different currency?,50,receiving_money,10
Can I top up any amount?,60,top_up_limits,6
Will it cost me to get a second card?,39,getting_spare_card,9
The ATM I used for foreign currency provided the wrong exchange rate.,76,wrong_exchange_rate_for_cash_withdrawal,12
Why has another fee been placed on my statement?,34,extra_charge_on_statement,9
Is EUR one of the currencies you deal with?,36,fiat_currency_support,9
"My new card isn't in my app, how do I get it in there?",13,card_linking,14
How long will my transfer be pending for?,48,pending_transfer,8
"My phone was stolen yesterday, can you help me with this?",42,lost_or_stolen_phone,11
What currencies do you accept for adding money to my account?,54,supported_cards_and_currencies,11
I want to transfer money from another account into this one.,65,transfer_into_account,11
How long do I wait for my PIN,38,get_physical_card,8
the money i transferred didnt arrive,66,transfer_not_received_by_recipient,6
A payment that I didn't make appears in my app.,16,card_payment_not_recognised,10
How do I get a new card sent to China?,9,card_about_to_expire,10
Why was I denied the option to transfer money to a selected beneficiary?,7,beneficiary_not_allowed,13
Is there a charge for getting my money?,56,top_up_by_bank_transfer_charge,8
I'm a new customer and tried topping up today for the first time. It's still pending and doesn't seem to be working. I need to get this fixed.,47,pending_top_up,28
How does a disposable virtual card work?,37,get_disposable_virtual_card,7
What currencies do you offer?,36,fiat_currency_support,5
Where did my deposit for my source of funds come from?,70,verify_source_of_funds,11
I requested money from the ATM and it didn't give me as much as I requested.,75,wrong_amount_of_cash_received,16
When will the money from a transfer be made available on my account?,67,transfer_timing,13
"If my card is going to expire this month, do I need to order a new one?",9,card_about_to_expire,17
"My phone was taken yesterday, is there something that I need to do?",42,lost_or_stolen_phone,13
What are my bank details so I can do a transfer?,65,transfer_into_account,11
Why am I being a charged for using my card?,15,card_payment_fee_charged,10
Why are you not accepting my transfer!! I've tried a couple times already now and it just keeps showing an error message,7,beneficiary_not_allowed,22
Why hasn't my friend received the transaction?,66,transfer_not_received_by_recipient,7
"There are a couple payments with my card shown in the app that i really didn't make myself. What's going on with this, does someone has access to my card?!",16,card_payment_not_recognised,30
Do the disposable cards have any restrictions?,29,disposable_card_limits,7
What is your shipping policies for cards?,12,card_delivery_estimate,7
What fiat money can I used in the exchange and holding?,36,fiat_currency_support,11
Why is the cash withdraw I made shown as pending?,46,pending_cash_withdrawal,10
I'd like to open an account for my children. How can I do that?,1,age_limit,14
Do you support countries other than mine?,24,country_support,7
"I don't recognize this payment on my app, I am sure I didn't spend any money there.",16,card_payment_not_recognised,17
Is it possible to exchange currencies on the app?,33,exchange_via_app,9
When is a payment I made with my card going to clear>,45,pending_card_payment,12
"Help me please, I need to top up cash.",58,top_up_by_cash_or_cheque,9
I need to check status as my friend hasn't got money I sent.,66,transfer_not_received_by_recipient,13
I am having trouble verifying my id.,68,unable_to_verify_identity,7
"When I got cash, the exchange rate applied was wrong.",76,wrong_exchange_rate_for_cash_withdrawal,10
How do I get my virtual card?,40,getting_virtual_card,7
When will I recieve my new card?,11,card_arrival,7
"My job requires me to do a lot of exchanging currency, and I was wondering about any possible discounts or lower prices.",31,exchange_charge,22
I didn't make this payment and it's on my app,16,card_payment_not_recognised,10
The card that I have isn't working. This is the physical card.,14,card_not_working,12
Is a new debit card free?,39,getting_spare_card,6
What process should I use to transfer money into my account?,65,transfer_into_account,11
I'm still waiting for my card that was issued a week ago. What should I do?,11,card_arrival,16
Can i receive transfers from my employer this way?,50,receiving_money,9
"I need to top up, but I have to use an international card.  Is there a cost for that?",57,top_up_by_card_charge,19
I need to transfer funds from China and quick expedition is crucial. Approximately how long does it take for a transfer from China to go through?,67,transfer_timing,26
Why is there a fee for cash withdrawal?,19,cash_withdrawal_charge,8
My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,34,extra_charge_on_statement,19
Why did I get charged twice for the same thing,63,transaction_charged_twice,10
I have a direct debit on my records that is strange and I need help.,28,direct_debit_payment_not_recognised,15
"I need to transfer money into my account, and I don't know how to do that.",65,transfer_into_account,16
Tell me how to replace my expired card.,9,card_about_to_expire,8
I was charged more than once in a single transaction,63,transaction_charged_twice,10
When will my transfer come through?,5,balance_not_updated_after_bank_transfer,6
Why can't I make multiple payments with my virtual card?,72,virtual_card_not_working,10
My card won't physically work.,14,card_not_working,5
I think there is a mistake.  I am being charged twice.,63,transaction_charged_twice,11
I wanted to top up my account and it doesn't look like it worked,59,top_up_failed,14
I want to close my account due to poor customer service.,55,terminate_account,11
"
How do I unblock my PIN?",49,pin_blocked,6
My card payment says pending and it hasn't changed,45,pending_card_payment,9
Am I going to see a charge for a SEPA transfer?,56,top_up_by_bank_transfer_charge,11
I didn't get the all the cash i wanted from the atm,75,wrong_amount_of_cash_received,12
Are extra charges added for sending out additional cards?,39,getting_spare_card,9
How can you assist me on topping up on bank transfers to my account?,65,transfer_into_account,14
I think that there is a payment on my card that I did not authorize.  I don't recognize the name attached to the transaction.,16,card_payment_not_recognised,24
I tried activating my card and it doesn't work how do I solve this problem?,0,activate_my_card,15
How can many disposable cards can I have per day?,29,disposable_card_limits,10
Do you limit my top-offs?,60,top_up_limits,5
"I would like to get a physical card, but I don't know how. Can you help me?",43,order_physical_card,17
"I requested a refund from a seller a while ago, but when I check my statements it doesn't show up. Can you help me get my refund.",51,Refund_not_showing_up,27
What steps do I have to take to activate my card?,0,activate_my_card,11
I did not have the right exchange rate applied to my situation of pulling out cash,76,wrong_exchange_rate_for_cash_withdrawal,16
I already got my item but just got my money back,53,reverted_card_payment?,11
The top-up is broken.,47,pending_top_up,4
What would II do if I wanted to activate my new card,0,activate_my_card,12
What are the rules for a top-up?,60,top_up_limits,7
"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked",5,balance_not_updated_after_bank_transfer,27
Please help me cancel a transaction.,8,cancel_transfer,6
"When traveling, is it possible for it to add money at specific time intervals?",4,automatic_top_up,14
"Hello,  I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",53,reverted_card_payment?,39
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",20,cash_withdrawal_not_recognised,19
I want to make an online purchase but I don't want to use my credit card. Can you tell me how a disposable virtual card works and where I can apply for one?,37,get_disposable_virtual_card,33
Will there be any fees for top ups?,57,top_up_by_card_charge,8
I think the payment from my card was revereted,53,reverted_card_payment?,9
I believe my exchange rate is incorrect,76,wrong_exchange_rate_for_cash_withdrawal,7
I received a decline message on a transfer,27,declined_transfer,8
How can I get a virtual card for a one-time transaction?,37,get_disposable_virtual_card,11
Can I use the app without my phone?,42,lost_or_stolen_phone,8
Help me access the card I already got so I can information from it.,13,card_linking,14
Are there limits with top-up?,60,top_up_limits,5
